,image_path,id
26,/root/autodl-tmp/GUIE-data/furniture/textile pillow/007.JPG,2
27,/root/autodl-tmp/GUIE-data/furniture/textile pillow/008.JPG,2
28,/root/autodl-tmp/GUIE-data/furniture/textile pillow/009.JPG,2
29,/root/autodl-tmp/GUIE-data/furniture/textile pillow/010.JPG,2
30,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/07910002_SB3_1400x.webp,3
31,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/2.jpg,3
32,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/6000201580570.jpg,3
33,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/71AfQxTS35L._AC_SX466_.jpg,3
34,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/780013661SOF079_3_7146029_Supersize.jpg,3
35,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/images.jpg,3
36,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/istockphoto-918515708-612x612.jpg,3
37,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/large_L049593_1.jpg,3
38,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/modern-sofa-bed-paris.jpg,3
39,/root/autodl-tmp/GUIE-data/furniture/bed_sofa_bed/product-jpeg-500x500.webp,3
40,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135736.jpg,4
41,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135737.jpg,4
42,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135738.jpg,4
43,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135739.jpg,4
44,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135740.jpg,4
45,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135741.jpg,4
46,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135742.jpg,4
47,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135743.jpg,4
48,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135744.jpg,4
49,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135745.jpg,4
50,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135746.jpg,4
51,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135747.jpg,4
52,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135748.jpg,4
53,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135749.jpg,4
54,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135750.jpg,4
55,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135751.jpg,4
56,/root/autodl-tmp/GUIE-data/furniture/blanket_2/135752.jpg,4
57,/root/autodl-tmp/GUIE-data/furniture/bath bath/001.jpg,5
58,/root/autodl-tmp/GUIE-data/furniture/bath bath/002.jpg,5
59,/root/autodl-tmp/GUIE-data/furniture/bath bath/003.jpg,5
60,/root/autodl-tmp/GUIE-data/furniture/bath bath/004.jpg,5
61,/root/autodl-tmp/GUIE-data/furniture/bath bath/005.jpg,5
62,/root/autodl-tmp/GUIE-data/furniture/bath bath/006.jpg,5
63,/root/autodl-tmp/GUIE-data/furniture/bath bath/007.jpg,5
64,/root/autodl-tmp/GUIE-data/furniture/bath bath/008.jpg,5
65,/root/autodl-tmp/GUIE-data/furniture/bath bath/009.jpg,5
66,/root/autodl-tmp/GUIE-data/furniture/bath bath/010.jpg,5
67,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/001.jpg,6
68,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/002.jpg,6
69,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/003.jpg,6
70,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/004.jpg,6
71,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/005.jpg,6
72,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/006.jpg,6
73,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/007.jpg,6
74,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/008.jpg,6
75,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/009.jpg,6
76,/root/autodl-tmp/GUIE-data/furniture/bath heated towel rail/010.jpg,6
77,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/001.jpg,7
78,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/002.jpg,7
79,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/003.jpg,7
80,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/004.jpg,7
81,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/005.jpg,7
82,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/006.jpg,7
83,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/007.jpg,7
84,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/008.jpg,7
85,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/009.jpg,7
86,/root/autodl-tmp/GUIE-data/furniture/bath shower stall/010.jpg,7
87,/root/autodl-tmp/GUIE-data/furniture/bath shower/001.jpg,8
88,/root/autodl-tmp/GUIE-data/furniture/bath shower/002.jpg,8
89,/root/autodl-tmp/GUIE-data/furniture/bath shower/003.jpg,8
90,/root/autodl-tmp/GUIE-data/furniture/bath shower/004.jpg,8
91,/root/autodl-tmp/GUIE-data/furniture/bath shower/005.jpg,8
92,/root/autodl-tmp/GUIE-data/furniture/bath shower/006.jpg,8
93,/root/autodl-tmp/GUIE-data/furniture/bath shower/007.jpg,8
94,/root/autodl-tmp/GUIE-data/furniture/bath shower/008.jpg,8
95,/root/autodl-tmp/GUIE-data/furniture/bath shower/009.jpg,8
96,/root/autodl-tmp/GUIE-data/furniture/bath shower/010.jpg,8
97,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/001.jpg,9
98,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/002.jpg,9
99,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/003.jpg,9
100,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/004.jpg,9
101,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/005.jpg,9
102,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/006.jpg,9
103,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/007.jpg,9
104,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/008.jpg,9
105,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/009.jpg,9
106,/root/autodl-tmp/GUIE-data/furniture/bath wash basin/010.jpg,9
107,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/001.jpg,10
108,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/002.JPG,10
109,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/003.jpg,10
110,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/004.jpg,10
111,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/005.JPG,10
112,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/006.jpg,10
113,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/007.JPG,10
114,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/008.JPG,10
115,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/009.jpg,10
116,/root/autodl-tmp/GUIE-data/furniture/bathroom folding storage/010.jpg,10
117,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/001.jpg,11
118,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/002.jpg,11
119,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/003.jpg,11
120,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/004.jpg,11
121,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/005.jpg,11
122,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/006.jpg,11
123,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/007.jpg,11
124,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/008.jpg,11
125,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/009.jpg,11
126,/root/autodl-tmp/GUIE-data/furniture/bathroom hamper/010.jpg,11
127,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/001.jpg,12
128,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/002.jpg,12
129,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/003.jpg,12
130,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/004.jpg,12
131,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/005.jpg,12
132,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/006.jpg,12
133,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/007.jpg,12
134,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/008.jpg,12
135,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/009.jpg,12
136,/root/autodl-tmp/GUIE-data/furniture/bathroom organizer/010.jpg,12
137,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/001.jpg,13
138,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/002.jpg,13
139,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/003.jpg,13
140,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/004.jpg,13
141,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/005.jpg,13
142,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/006.jpg,13
143,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/007.jpg,13
144,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/008.jpg,13
145,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/009.jpg,13
146,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dish/010.jpg,13
147,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/001.jpg,14
148,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/002.jpg,14
149,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/003.jpg,14
150,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/004.jpg,14
151,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/005.jpg,14
152,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/006.jpg,14
153,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/007.jpg,14
154,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/008.jpg,14
155,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/009.jpg,14
156,/root/autodl-tmp/GUIE-data/furniture/bathroom soap dispenser/010.jpg,14
157,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/001.jpg,15
158,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/002.JPG,15
159,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/003.jpg,15
160,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/004.jpg,15
161,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/005.jpg,15
162,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/006.jpg,15
163,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/007.jpg,15
164,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/008.JPG,15
165,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/009.JPG,15
166,/root/autodl-tmp/GUIE-data/furniture/bathroom spacesaver/010.jpg,15
167,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/001.jpg,16
168,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/002.jpg,16
169,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/003.jpg,16
170,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/004.jpg,16
171,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/005.jpg,16
172,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/006.jpg,16
173,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/007.jpg,16
174,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/008.jpg,16
175,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/009.jpg,16
176,/root/autodl-tmp/GUIE-data/furniture/bathroom toothbrushes holder/010.jpg,16
177,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/001.jpg,17
178,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/002.jpg,17
179,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/003.jpg,17
180,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/004.jpg,17
181,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/005.jpg,17
182,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/006.jpg,17
183,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/007.jpg,17
184,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/008.jpg,17
185,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/009.jpg,17
186,/root/autodl-tmp/GUIE-data/furniture/bed Bunk bed/010.jpg,17
187,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/001.jpg,18
188,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/002.jpg,18
189,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/003.jpg,18
190,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/004.jpg,18
191,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/005.jpg,18
192,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/006.jpg,18
193,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/007.jpg,18
194,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/008.jpg,18
195,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/009.jpg,18
196,/root/autodl-tmp/GUIE-data/furniture/bed Canopy bed/010.jpg,18
197,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/001.jpg,19
198,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/002.jpg,19
199,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/003.jpg,19
200,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/004.jpg,19
201,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/005.jpg,19
202,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/006.jpg,19
203,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/007.jpg,19
204,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/008.jpg,19
205,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/009.jpg,19
206,/root/autodl-tmp/GUIE-data/furniture/bed Hammock/010.jpg,19
207,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/001.jpg,20
208,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/002.jpg,20
209,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/003.jpg,20
210,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/004.jpg,20
211,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/005.jpg,20
212,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/006.jpg,20
213,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/007.jpg,20
214,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/008.jpg,20
215,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/009.jpg,20
216,/root/autodl-tmp/GUIE-data/furniture/bed Infant bed/010.jpg,20
217,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/001.jpg,21
218,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/002.jpg,21
219,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/003.jpg,21
220,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/004.jpg,21
221,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/005.jpg,21
222,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/006.jpg,21
223,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/007.jpg,21
224,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/008.jpg,21
225,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/009.jpg,21
226,/root/autodl-tmp/GUIE-data/furniture/bed Toddler bed/010.jpg,21
227,/root/autodl-tmp/GUIE-data/furniture/bed king bed/001.jpg,22
228,/root/autodl-tmp/GUIE-data/furniture/bed king bed/002.jpg,22
229,/root/autodl-tmp/GUIE-data/furniture/bed king bed/003.jpg,22
230,/root/autodl-tmp/GUIE-data/furniture/bed king bed/004.jpg,22
231,/root/autodl-tmp/GUIE-data/furniture/bed king bed/005.jpg,22
232,/root/autodl-tmp/GUIE-data/furniture/bed king bed/006.jpg,22
233,/root/autodl-tmp/GUIE-data/furniture/bed king bed/007.jpg,22
234,/root/autodl-tmp/GUIE-data/furniture/bed king bed/008.jpg,22
235,/root/autodl-tmp/GUIE-data/furniture/bed king bed/009.jpg,22
236,/root/autodl-tmp/GUIE-data/furniture/bed king bed/010.jpg,22
237,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/001.JPG,23
238,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/002.jpg,23
239,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/003.jpg,23
240,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/004.jpg,23
241,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/005.jpg,23
242,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/006.jpg,23
243,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/007.jpg,23
244,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/008.jpg,23
245,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/009.jpg,23
246,/root/autodl-tmp/GUIE-data/furniture/decor copper holder/010.jpg,23
247,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/001.jpg,24
248,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/002.jpg,24
249,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/003.jpg,24
250,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/004.jpg,24
251,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/005.jpg,24
252,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/006.jpg,24
253,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/007.jpg,24
254,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/008.jpg,24
255,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/009.jpg,24
256,/root/autodl-tmp/GUIE-data/furniture/decor fireplace/010.jpg,24
257,/root/autodl-tmp/GUIE-data/furniture/decor painting/001.jpg,25
258,/root/autodl-tmp/GUIE-data/furniture/decor painting/002.jpg,25
259,/root/autodl-tmp/GUIE-data/furniture/decor painting/003.jpg,25
260,/root/autodl-tmp/GUIE-data/furniture/decor painting/004.jpg,25
261,/root/autodl-tmp/GUIE-data/furniture/decor painting/005.jpg,25
262,/root/autodl-tmp/GUIE-data/furniture/decor painting/006.jpg,25
263,/root/autodl-tmp/GUIE-data/furniture/decor painting/007.jpg,25
264,/root/autodl-tmp/GUIE-data/furniture/decor painting/008.jpg,25
265,/root/autodl-tmp/GUIE-data/furniture/decor painting/009.jpg,25
266,/root/autodl-tmp/GUIE-data/furniture/decor painting/010.jpg,25
267,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/001.jpg,26
268,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/002.jpg,26
269,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/003.JPG,26
270,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/004.JPG,26
271,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/005.JPG,26
272,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/006.JPG,26
273,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/007.JPG,26
274,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/008.JPG,26
275,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/009.JPG,26
276,/root/autodl-tmp/GUIE-data/furniture/decor photo frames/010.JPG,26
277,/root/autodl-tmp/GUIE-data/furniture/decor vases/001.JPG,27
278,/root/autodl-tmp/GUIE-data/furniture/decor vases/002.JPG,27
279,/root/autodl-tmp/GUIE-data/furniture/decor vases/003.JPG,27
280,/root/autodl-tmp/GUIE-data/furniture/decor vases/004.JPG,27
281,/root/autodl-tmp/GUIE-data/furniture/decor vases/005.JPG,27
282,/root/autodl-tmp/GUIE-data/furniture/decor vases/006.JPG,27
283,/root/autodl-tmp/GUIE-data/furniture/decor vases/007.JPG,27
284,/root/autodl-tmp/GUIE-data/furniture/decor vases/008.JPG,27
285,/root/autodl-tmp/GUIE-data/furniture/decor vases/009.JPG,27
286,/root/autodl-tmp/GUIE-data/furniture/decor vases/010.JPG,27
287,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/001.jpg,28
288,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/002.jpg,28
289,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/003.jpg,28
290,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/004.jpg,28
291,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/005.jpg,28
292,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/006.jpg,28
293,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/007.jpg,28
294,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/008.jpg,28
295,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/009.jpg,28
296,/root/autodl-tmp/GUIE-data/furniture/decor wall clock/010.jpg,28
297,/root/autodl-tmp/GUIE-data/furniture/door folding screen/001.JPG,29
298,/root/autodl-tmp/GUIE-data/furniture/door folding screen/002.JPG,29
299,/root/autodl-tmp/GUIE-data/furniture/door folding screen/003.JPG,29
300,/root/autodl-tmp/GUIE-data/furniture/door folding screen/004.JPG,29
301,/root/autodl-tmp/GUIE-data/furniture/door folding screen/005.JPG,29
302,/root/autodl-tmp/GUIE-data/furniture/door folding screen/006.JPG,29
303,/root/autodl-tmp/GUIE-data/furniture/door folding screen/007.JPG,29
304,/root/autodl-tmp/GUIE-data/furniture/door folding screen/008.JPG,29
305,/root/autodl-tmp/GUIE-data/furniture/door folding screen/009.JPG,29
306,/root/autodl-tmp/GUIE-data/furniture/door folding screen/010.JPG,29
307,/root/autodl-tmp/GUIE-data/furniture/door inside/001.jpg,30
308,/root/autodl-tmp/GUIE-data/furniture/door inside/002.jpg,30
309,/root/autodl-tmp/GUIE-data/furniture/door inside/003.jpg,30
310,/root/autodl-tmp/GUIE-data/furniture/door inside/004.jpg,30
311,/root/autodl-tmp/GUIE-data/furniture/door inside/005.jpg,30
312,/root/autodl-tmp/GUIE-data/furniture/door inside/006.jpg,30
313,/root/autodl-tmp/GUIE-data/furniture/door inside/007.jpg,30
314,/root/autodl-tmp/GUIE-data/furniture/door inside/008.jpg,30
315,/root/autodl-tmp/GUIE-data/furniture/door inside/009.jpg,30
316,/root/autodl-tmp/GUIE-data/furniture/door inside/010.jpg,30
317,/root/autodl-tmp/GUIE-data/furniture/door outside/001.jpg,31
318,/root/autodl-tmp/GUIE-data/furniture/door outside/002.jpg,31
319,/root/autodl-tmp/GUIE-data/furniture/door outside/003.jpg,31
320,/root/autodl-tmp/GUIE-data/furniture/door outside/004.jpg,31
321,/root/autodl-tmp/GUIE-data/furniture/door outside/005.jpg,31
322,/root/autodl-tmp/GUIE-data/furniture/door outside/006.jpg,31
323,/root/autodl-tmp/GUIE-data/furniture/door outside/007.jpg,31
324,/root/autodl-tmp/GUIE-data/furniture/door outside/008.jpg,31
325,/root/autodl-tmp/GUIE-data/furniture/door outside/009.jpg,31
326,/root/autodl-tmp/GUIE-data/furniture/door outside/010.jpg,31
327,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/001.JPG,32
328,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/002.JPG,32
329,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/003.JPG,32
330,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/004.JPG,32
331,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/005.JPG,32
332,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/006.JPG,32
333,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/007.JPG,32
334,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/008.JPG,32
335,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/009.JPG,32
336,/root/autodl-tmp/GUIE-data/furniture/door sliding doors/010.JPG,32
337,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/001.jpg,33
338,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/002.jpg,33
339,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/003.jpg,33
340,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/004.jpg,33
341,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/005.jpg,33
342,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/006.jpg,33
343,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/007.jpg,33
344,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/008.jpg,33
345,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/009.jpg,33
346,/root/autodl-tmp/GUIE-data/furniture/equipment TV set/010.jpg,33
347,/root/autodl-tmp/GUIE-data/furniture/equipment dishwasher/001.jpg,34
348,/root/autodl-tmp/GUIE-data/furniture/equipment dishwasher/002.jpg,34
349,/root/autodl-tmp/GUIE-data/furniture/equipment dishwasher/003.jpg,34
350,/root/autodl-tmp/GUIE-data/furniture/equipment dishwasher/004.jpg,34
351,/root/autodl-tmp/GUIE-data/furniture/equipment dishwasher/005.jpg,34
